src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-1118,dkms-1133,dkms-1118->dkms-1133,121,23774,,2026-05-19T07:03:36.223613,,,1689.1578305940625,,False,38.79803225785689,17.7,16.4
dkms-1118,dkms-1136,dkms-1118->dkms-1136,121,14633,,2026-05-19T07:03:36.223618,,,3011.430156238003,,False,21.762417389706343,25.3,21.8
dkms-1118,dkms-1139,dkms-1118->dkms-1139,121,23744,,2026-05-19T07:03:31.223438,,,632.4267624235239,,False,103.62622819575085,17.7,16.6
dkms-1121,dkms-1082,dkms-1121->dkms-1082,121,17985,,2026-05-19T07:03:41.141423,,,3011.430156238003,,False,21.762417389706343,75.1,74.2
dkms-1121,dkms-1085,dkms-1121->dkms-1085,121,18045,,2026-05-19T07:03:41.141447,,,2574.991003160031,,False,25.450962709995554,72.7,26.6
dkms-1121,dkms-1088,dkms-1121->dkms-1088,121,16868,,2026-05-19T07:03:36.140619,,,3011.430156238003,,False,21.762417389706343,29.4,29.6
dkms-1121,dkms-1091,dkms-1121->dkms-1091,121,40406,,2026-05-19T07:03:41.141457,,,659.4478362637685,,False,99.38011226377981,96.7,80.4
dkms-1121,dkms-1094,dkms-1121->dkms-1094,121,27643,,2026-05-19T07:03:36.140630,,,632.4267624235239,,False,103.62622819575085,26.5,26.4
dkms-1121,dkms-1097,dkms-1121->dkms-1097,121,23103,,2026-05-19T07:03:41.141468,,,2574.991003160031,,False,25.450962709995554,17.7,4.4
dkms-1121,dkms-1100,dkms-1121->dkms-1100,121,24111,,2026-05-19T07:03:41.141473,,,1689.1578305940625,,False,38.79803225785689,20.9,18.8
dkms-1121,dkms-1103,dkms-1121->dkms-1103,121,19896,,2026-05-19T07:03:31.140651,,,1584.4064514390614,,False,41.36312367352198,12.4,12.6
dkms-1121,dkms-1106,dkms-1121->dkms-1106,121,14159,,2026-05-19T07:03:36.140653,,,3011.430156238003,,False,21.762417389706343,25.5,25.2
